Samples	SBS1	SBS2	SBS3	SBS5	SBS8	SBS12	SBS13	SBS16	SBS17b	SBS18	SBS22	SBS28	SBS30	SBS36	SBS39	SBS40	SBS64	SBS69	SBS70	SBS71	SBS4	SBS6	SBS7a	SBS7b	SBS7c	SBS9	SBS10a	SBS11	SBS14	SBS15	SBS17a	SBS19	SBS21	SBS26	SBS33	SBS35	SBS37	SBS38	SBS60	SBS55	SBS44	SBS61	SBS62	SBS63	SBS65	SBS66	SBS67	SBS68	SBS72	SBS73	SBS74	SBS75	SBS76	SBS77	SBS78	SBS79	SBS80	SBS81	SBS82	SBS83
Syn.Breast-AdenoCA::S.46	0.0879265847813786	0.0	0.0	0.1061638560861295	0.13499688204348248	0.12837998803816816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13374186858330414	0.05574773445006458	0.07053604233522155	0.0	0.28250704368225094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.47	0.032813085676224235	0.0	0.1650294697718908	0.16328376469102154	0.0	0.0	0.10505992237080004	0.0	0.0	0.06739726423257508	0.0	0.0	0.07301392011887584	0.0	0.07202387466037143	0.0	0.0	0.321378698478241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.48	0.08810415883808063	0.06691949232792341	0.1411276459659759	0.07210995084974924	0.0	0.11401848751473125	0.07409238069434104	0.04286023631114176	0.0	0.0735312435767153	0.0	0.0	0.0652912867368073	0.0	0.2619451171845342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.49	0.07902409227324263	0.1361400415360432	0.0	0.14103224966769004	0.0	0.08872782501907699	0.4186740160758881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1364017754280591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.50	0.05996513554905843	0.1880130092491264	0.0	0.18855416694408195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5634676882577333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.51	0.09013272400329267	0.11029297398938934	0.0	0.15856272977918517	0.12144854920359245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.075315220746043	0.14582125289207956	0.2984265493864177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.52	0.31775577578216735	0.0	0.0	0.20557819887694745	0.0	0.0	0.0	0.0	0.0	0.0	0.06933840052576985	0.0	0.0	0.0	0.09879374171342774	0.0	0.0	0.30853388310168767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.53	0.020134428246358405	0.0	0.0	0.05891269721137532	0.06746212584530425	0.0	0.8534907486969621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.54	0.09863732001011552	0.0	0.0	0.04500494269058	0.0777331558130001	0.1482070961505819	0.0	0.0	0.0	0.05485263172876171	0.0	0.0	0.05983663287224735	0.15508690027304087	0.06617710891875075	0.0	0.0	0.23188628500279881	0.06257792654012302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.55	0.1098869252700789	0.1207719536004481	0.0	0.13084996948034702	0.17405474838470864	0.07043736811528144	0.0	0.0	0.0	0.0	0.0591978790840534	0.0	0.0	0.0	0.3348011560650823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.56	0.1296266589138533	0.0	0.0	0.20542382167439585	0.0	0.15850072449316563	0.0	0.0	0.0	0.0	0.0	0.0	0.05863134975526826	0.04292174576546262	0.13004176477776966	0.0	0.0	0.0	0.05409317581041269	0.2207607588096721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.57	0.03476728968661689	0.0	0.1983593275917327	0.10435967868544023	0.06512117159367779	0.0	0.16259672986066162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4347958025818708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.58	0.12952216054123322	0.0841123123610523	0.0	0.07565384979236668	0.08210489646705486	0.1552440768240537	0.0	0.0	0.0	0.2342803166273983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12151981766886558	0.11756256971797543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.59	0.19188637589731786	0.0	0.0	0.11880590941521907	0.0	0.0	0.06543602715781383	0.0	0.0	0.06889717935792954	0.075890760727141	0.0	0.0	0.04866389665863376	0.17313742121397527	0.0	0.0	0.1529290931303785	0.10435333644159131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.60	0.1302569940616303	0.0	0.0	0.233069608096573	0.14191290554332087	0.11839620376153591	0.0	0.0	0.0	0.032921762786962676	0.0	0.0	0.0	0.22156448868323103	0.0	0.0	0.0	0.0	0.12187803706674614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.61	0.04614972341241759	0.05676044799430642	0.0	0.10942240949071952	0.35004019783553797	0.0	0.0	0.0	0.0	0.06729910918397196	0.0	0.0	0.0	0.0	0.2102953409309609	0.0	0.0	0.1600327711520856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.62	0.05812280311706439	0.0	0.0	0.058906632180064346	0.4257471607476212	0.0	0.06195096414115974	0.0	0.0	0.08294465282993176	0.0	0.14284967794260175	0.07148911467968222	0.0	0.0	0.0	0.0	0.0	0.09798899436187462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.63	0.09687074833189473	0.0	0.0	0.034177769069920594	0.0	0.0814884757323933	0.0	0.0	0.0	0.07094598118769214	0.0	0.0	0.05149495739838929	0.05497233980568183	0.19876046167936628	0.0	0.09218421317727031	0.20400451392375316	0.11510053969363837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.64	0.09210318760772374	0.0	0.0	0.11537352558896498	0.0	0.06552661533811696	0.13295093436748484	0.0	0.0	0.07245337704516439	0.0	0.0	0.08784914426705766	0.3024035985857856	0.007463733952028458	0.0	0.12387588324767353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.65	0.03247703751386038	0.3341754661873209	0.0	0.1487217593445171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38677513101029776	0.0	0.0	0.09785060594400391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.66	0.06496832353225446	0.0	0.0	0.2340065546835244	0.20333635701456992	0.16256845036129117	0.09967979105423365	0.0	0.0	0.0	0.05485674063713106	0.0	0.0	0.0	0.18058378271699527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.67	0.04985088301207538	0.0856212783321754	0.0	0.1058207716710697	0.07859067912501867	0.040430437583253764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6396859502764071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.68	0.08042274047035668	0.0	0.16240965335678903	0.14729807515347138	0.0	0.0	0.2326890123995276	0.0	0.0	0.0	0.0	0.07166084930796551	0.0	0.0	0.06168486452745026	0.0	0.0	0.16439076247939519	0.0794440423050445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.69	0.05966931775506555	0.0	0.3143169677336993	0.11470293611628281	0.3200468124007848	0.0	0.12810706369376187	0.0	0.0	0.06315690230040574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.70	0.17925376091935596	0.0	0.0	0.0796890148831118	0.13696073921664273	0.12060855845720266	0.0	0.0	0.0	0.07470481370299219	0.0	0.0	0.0	0.08403059749897163	0.14679347353922284	0.0	0.09655256402510268	0.08140647775739751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.71	0.07902304013911744	0.05562714066913699	0.0	0.1056392937124236	0.0	0.047605370775602555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11156359596277556	0.471208006799209	0.0	0.0	0.1293335519417348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.72	0.07651966085906188	0.10282054996590499	0.0	0.09643818934960585	0.0	0.2283326533839805	0.043241717650321775	0.0	0.0	0.0	0.0	0.0	0.0	0.08097946245520814	0.25939623376205256	0.0	0.0	0.1122715325738643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.73	0.08155675554966547	0.0	0.10957663263393973	0.024758627221939732	0.2031457306148761	0.16105291540611436	0.0	0.04673194371277086	0.0	0.0	0.0	0.0	0.06387377271566275	0.1335727254085476	0.10440001799585873	0.0	0.0	0.07133087874062459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.74	0.06228995650784433	0.07624489319812162	0.0	0.10359338162446546	0.0952277310851	0.05598020415090935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09917969697530088	0.5074841364582583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.75	0.12603553270191564	0.0	0.0	0.08344074226195083	0.0	0.054493398891053264	0.18038907254594735	0.0	0.0	0.0	0.0	0.0	0.09387492102874044	0.0	0.0	0.0	0.1257955289918364	0.16988090809629655	0.16608989548225947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.76	0.05821267985017395	0.11278050273673439	0.0	0.09483638357171778	0.0	0.07742580419705239	0.0	0.0	0.11322364618602641	0.0968897218473573	0.0	0.0	0.0	0.0	0.1748798165918682	0.0	0.0	0.18274240705501638	0.08900903796405323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.77	0.21128115151768193	0.08700275437884054	0.0	0.08101958749337977	0.0	0.0	0.22593290882277453	0.0	0.0	0.0	0.05740101438702587	0.0	0.0	0.0	0.2443701592906426	0.0	0.0	0.0	0.09299242410965473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.78	0.047239403940775936	0.17943805369490679	0.0	0.22556627638672772	0.0	0.0582027333780431	0.0769378434221355	0.03921271627312209	0.0	0.0	0.0	0.0	0.048201980312146266	0.0	0.32520099259214263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.79	0.07224249232295471	0.1750799739709315	0.0	0.07300686385950417	0.0	0.06228852301054278	0.0	0.0	0.0	0.08862624634879955	0.0	0.0	0.14722225549076057	0.0	0.2724442496124098	0.0	0.0	0.0	0.10908939538409693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.80	0.10332696506398359	0.0	0.18135149249039503	0.18054443327493064	0.0	0.12879397268996134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4059831364807295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.81	0.1089808348161135	0.0	0.1259542499540012	0.13694498442761613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13677890193173395	0.3378141034281383	0.09168789677157159	0.0	0.0	0.0	0.06183902867082535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.82	0.061829412344325686	0.0	0.0	0.18418550457047814	0.18348369019281804	0.12814923202402595	0.21782260862046934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22452955224788299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.83	0.14724594595423451	0.09496978614242872	0.0	0.13925660204127083	0.12371017709184623	0.0	0.13530878483327757	0.0	0.0	0.06385894046397649	0.0	0.0	0.0	0.0	0.2956497634729656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.84	0.11807057791638602	0.0	0.0	0.1588131051480831	0.1940951832460139	0.15033549914051317	0.11125613802111022	0.0	0.0	0.0	0.0	0.0	0.05646916472064192	0.0	0.21096033180725168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.85	0.06844037699059366	0.09861783231107106	0.0	0.11483482115128013	0.07191539021814844	0.14373984644060128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12292922935294877	0.0	0.18859147508697938	0.08878328189686081	0.10214774655151639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.86	0.023076832477156455	0.0	0.0	0.21155709239073403	0.0	0.04159415178873386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.575783986881654	0.0	0.0	0.1479879364617217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.87	0.1431115843637186	0.0	0.0	0.2267065935151483	0.0	0.07892852727853326	0.0	0.0	0.0	0.047424462314899836	0.0	0.0	0.11658065034534712	0.1709874436358136	0.2162607385465393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.88	0.11322166487985985	0.0	0.0	0.08191152305677626	0.0	0.10457599833383607	0.0	0.0	0.0	0.0939625639690504	0.05558034573601402	0.0	0.059522148875459924	0.0	0.23470731015922086	0.0	0.0	0.09454233720912487	0.16197610778065777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.89	0.06283491395088668	0.0	0.10041143906341324	0.11196855116462302	0.19823692396155626	0.0	0.0	0.05266828355343705	0.0	0.0	0.05948857022457919	0.06514626170411683	0.055319868672398964	0.07125086143918312	0.026779509579958706	0.0	0.0	0.19589481668584696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.90	0.04745781316652854	0.0	0.0	0.14599012537645178	0.0	0.0	0.6028569649660362	0.0	0.0	0.06703748933233084	0.0	0.0	0.0	0.0	0.1366576071586526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.91	0.10870327738072025	0.11203029879795509	0.0	0.2984211644443557	0.0	0.0	0.12153229729649952	0.039781139855104175	0.0	0.0	0.0	0.0	0.05579787912360291	0.0	0.26373394310176235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
